Time,Ask,Bid,AskVolume,BidVolume 
2015.01.02 11:50:30.138,1.20466,1.20463,1.87,1.57
2015.01.02 11:50:30.643,1.20465,1.20463,1,1.1
2015.01.02 11:50:31.078,1.20464,1.20462,3.22,1.05
2015.01.02 11:50:31.281,1.20464,1.2046,2.1,6.82
2015.01.02 11:50:31.786,1.20465,1.2046,3.19,8.62
2015.01.02 11:50:32.876,1.20462,1.2046,1,7.24
2015.01.02 11:50:33.080,1.2046,1.20457,1,2.32
2015.01.02 11:50:36.150,1.2046,1.20455,3,5.21
2015.01.02 11:50:36.251,1.2046,1.20455,4.5,3.86
2015.01.02 11:50:46.729,1.20459,1.20455,1.12,1.61
2015.01.02 11:50:47.453,1.20459,1.20456,1,2.4
2015.01.02 11:50:52.188,1.2046,1.20457,1.12,1
2015.01.02 11:50:52.694,1.20461,1.20457,1,3.86
2015.01.02 11:50:53.049,1.20459,1.20458,1,1
2015.01.02 11:50:53.355,1.20461,1.20458,1.5,1
2015.01.02 11:50:53.890,1.20461,1.20459,1,1.5
2015.01.02 11:50:55.937,1.20463,1.20462,1,1
2015.01.02 11:50:56.139,1.20465,1.20463,1.12,1
2015.01.02 11:50:56.240,1.20464,1.20461,1,1.1
2015.01.02 11:50:56.746,1.20465,1.20461,2.25,3.52
2015.01.02 11:50:58.264,1.20463,1.20461,1,1.2
2015.01.02 11:50:59.580,1.20464,1.20461,1,2.02
2015.01.02 11:51:02.489,1.20463,1.2046,1,2.92
2015.01.02 11:51:02.823,1.20463,1.2046,3.6,2.17
2015.01.02 11:51:02.925,1.20461,1.20459,1.5,1
2015.01.02 11:51:02.976,1.2046,1.20458,1,1.5
2015.01.02 11:51:03.481,1.20459,1.20457,1,1.1
2015.01.02 11:51:03.989,1.20459,1.20457,1,1.12
2015.01.02 11:51:06.141,1.20461,1.20459,1,1.35
2015.01.02 11:51:06.193,1.20463,1.2046,1.12,1
2015.01.02 11:51:06.699,1.20464,1.20461,2.4,1.42
2015.01.02 11:51:07.002,1.20462,1.2046,1,2.62
2015.01.02 11:51:07.257,1.20461,1.20458,1.5,3.19
2015.01.02 11:51:07.409,1.20463,1.20459,4.12,2.25
2015.01.02 11:51:07.920,1.20463,1.2046,2.25,1.5
2015.01.02 11:51:08.446,1.20463,1.20459,2.25,1.57
2015.01.02 11:51:08.950,1.20463,1.2046,1,1.5
2015.01.02 11:51:09.203,1.20464,1.20463,1.5,3
2015.01.02 11:51:09.355,1.20468,1.20464,3.56,1.5
2015.01.02 11:51:09.507,1.20466,1.20463,1.37,3.37
2015.01.02 11:51:09.659,1.20468,1.20464,5.06,1.5
2015.01.02 11:51:09.811,1.20467,1.20463,1.12,4.12
2015.01.02 11:51:11.387,1.20466,1.20464,1.5,1
2015.01.02 11:51:11.691,1.20468,1.20465,2.62,3.75
2015.01.02 11:51:12.196,1.20468,1.20466,1.12,1.12
2015.01.02 11:51:12.701,1.20468,1.20465,1.12,4.76
2015.01.02 11:51:15.722,1.20469,1.20466,1.87,1
2015.01.02 11:51:16.238,1.20469,1.20467,1.87,2.1
2015.01.02 11:51:16.491,1.2047,1.20468,1,1.69
2015.01.02 11:51:16.593,1.20474,1.20473,2.62,1.5
2015.01.02 11:51:16.694,1.20475,1.20471,5.85,3
2015.01.02 11:51:16.745,1.20475,1.20471,5.1,3.75
2015.01.02 11:51:17.300,1.20475,1.20472,6.6,1.1
2015.01.02 11:51:17.986,1.20475,1.20473,1.5,2.62
2015.01.02 11:51:18.240,1.20482,1.20479,2.81,1
2015.01.02 11:51:18.645,1.20483,1.2048,1,1.37
2015.01.02 11:51:19.150,1.20483,1.2048,1,2.25
2015.01.02 11:51:19.504,1.20482,1.2048,4.87,1.12
2015.01.02 11:51:19.656,1.20481,1.20479,1,2.25
2015.01.02 11:51:20.875,1.20482,1.2048,1.12,1
2015.01.02 11:51:21.919,1.20484,1.20481,1.87,1.87
2015.01.02 11:51:22.223,1.20489,1.20488,1.5,1.5
2015.01.02 11:51:22.527,1.2049,1.20488,1,1.37
2015.01.02 11:51:26.131,1.20494,1.20492,2.32,1.12
2015.01.02 11:51:26.283,1.20496,1.20492,1.31,2.25
2015.01.02 11:51:26.385,1.20497,1.20493,2.25,1.5
2015.01.02 11:51:26.688,1.20497,1.20494,1.12,2.25
2015.01.02 11:51:26.991,1.20498,1.20496,1,1.5
2015.01.02 11:51:27.623,1.20497,1.20496,1,1.87
2015.01.02 11:51:27.674,1.20496,1.20495,1,1
2015.01.02 11:51:27.775,1.20495,1.20493,3,1.5
2015.01.02 11:51:27.978,1.20494,1.20491,1,1.5
2015.01.02 11:51:28.482,1.20493,1.20491,1.12,1
2015.01.02 11:51:28.987,1.20492,1.20489,2.62,1.3
2015.01.02 11:51:34.764,1.20492,1.20489,2.1,1.8
2015.01.02 11:51:34.915,1.2049,1.20488,1.5,1.2
2015.01.02 11:51:34.967,1.20488,1.20487,1.5,1.1
2015.01.02 11:51:35.068,1.2049,1.20487,1,2.32
2015.01.02 11:51:35.120,1.2049,1.20487,1.87,1.57
2015.01.02 11:51:35.323,1.20486,1.20483,1,5.51
2015.01.02 11:51:35.475,1.20486,1.20484,1,1.37
2015.01.02 11:51:35.981,1.20486,1.20484,1,1
2015.01.02 11:51:40.964,1.20485,1.20484,2.25,1
2015.01.02 11:51:41.249,1.20485,1.20482,4.12,1.95
2015.01.02 11:51:43.109,1.20484,1.20481,1.87,1.1
2015.01.02 11:51:45.908,1.20484,1.20481,1.12,1.47
2015.01.02 11:51:46.426,1.20485,1.20481,5.25,1.87
2015.01.02 11:51:47.551,1.20484,1.20481,1,3.19
2015.01.02 11:51:48.124,1.20485,1.20481,7.5,2.32
2015.01.02 11:51:49.120,1.20484,1.20481,1.12,5.17
2015.01.02 11:51:49.625,1.20485,1.20483,1,1
2015.01.02 11:51:51.294,1.20485,1.20482,1,2.32
2015.01.02 11:51:51.800,1.20485,1.20483,1,1
2015.01.02 11:51:52.309,1.20484,1.20482,1.3,1.57
2015.01.02 11:51:52.810,1.20484,1.20481,3.37,1.1
2015.01.02 11:51:52.860,1.20486,1.20484,3.22,1
2015.01.02 11:51:53.400,1.20487,1.20485,1.87,1
2015.01.02 11:51:53.915,1.20487,1.20485,3,1
2015.01.02 11:51:54.441,1.20487,1.20485,2.62,1
2015.01.02 11:51:56.104,1.20487,1.20485,3.75,1.5
2015.01.02 11:51:56.842,1.20487,1.20485,2.62,1
2015.01.02 11:51:58.662,1.20487,1.20485,3.75,1.5
2015.01.02 11:51:59.172,1.20487,1.20485,2.62,1
2015.01.02 11:52:00.877,1.20487,1.20485,2.25,1.5
2015.01.02 11:52:01.395,1.20487,1.20485,2.25,1
2015.01.02 11:52:02.903,1.20488,1.20486,5.81,1
2015.01.02 11:52:03.357,1.20486,1.20485,1,1
2015.01.02 11:52:06.462,1.20489,1.20486,1,4.12
2015.01.02 11:52:06.715,1.20486,1.20485,1,1
2015.01.02 11:52:07.398,1.20486,1.20485,1,1.87
2015.01.02 11:52:07.902,1.20487,1.20485,2.25,2.12
2015.01.02 11:52:08.701,1.20486,1.20485,1,1.12
2015.01.02 11:52:09.206,1.20486,1.20483,1,1.1
2015.01.02 11:52:10.262,1.20485,1.20481,1.12,4.12
2015.01.02 11:52:10.364,1.20483,1.20481,1,2.62
2015.01.02 11:52:10.516,1.20481,1.20479,2.25,1
2015.01.02 11:52:12.865,1.20481,1.20478,1.37,1
2015.01.02 11:52:13.370,1.20479,1.20478,1,1
2015.01.02 11:52:16.827,1.20479,1.20475,3.75,5.1
2015.01.02 11:52:16.929,1.20476,1.20475,3,1
2015.01.02 11:52:17.030,1.20474,1.20473,1,1.5
2015.01.02 11:52:17.535,1.20475,1.20472,3.19,2.01
2015.01.02 11:52:17.789,1.20471,1.20467,1.5,1.5
2015.01.02 11:52:18.193,1.20469,1.20467,1,1.5
2015.01.02 11:52:18.699,1.20469,1.20466,2.25,1
2015.01.02 11:52:25.030,1.20469,1.20467,1.5,2.25
2015.01.02 11:52:25.182,1.20472,1.20467,1.5,3.97
2015.01.02 11:52:25.283,1.20473,1.20469,3.94,1
2015.01.02 11:52:26.359,1.20473,1.2047,1.5,1
2015.01.02 11:52:26.410,1.20473,1.20471,1,1
2015.01.02 11:52:26.927,1.20473,1.2047,1,3
2015.01.02 11:52:28.094,1.20473,1.20469,1.5,2.32
2015.01.02 11:52:29.136,1.2047,1.20469,1,1.1
2015.01.02 11:52:29.237,1.2047,1.20466,2.81,1.2
2015.01.02 11:52:32.738,1.20469,1.20465,1,1.5
2015.01.02 11:52:33.271,1.20469,1.20465,1,1
2015.01.02 11:52:38.794,1.20466,1.20464,1,1
2015.01.02 11:52:38.997,1.20463,1.20459,2.44,1
2015.01.02 11:52:39.099,1.20462,1.20457,1,1.5
2015.01.02 11:52:40.135,1.20461,1.20457,1,1
2015.01.02 11:52:40.648,1.20461,1.20456,1.5,1.1
2015.01.02 11:52:42.365,1.20461,1.20459,1.69,1
2015.01.02 11:52:42.568,1.20464,1.20459,2.62,3
2015.01.02 11:52:43.075,1.20464,1.2046,1.87,1.57
2015.01.02 11:52:43.578,1.20464,1.20461,1.37,1
2015.01.02 11:52:43.629,1.20464,1.20462,1,1
2015.01.02 11:52:43.782,1.20465,1.20463,3.37,3.75
2015.01.02 11:52:44.136,1.20465,1.20461,2.62,4.27
2015.01.02 11:52:44.641,1.20465,1.20462,3.37,1
2015.01.02 11:52:44.793,1.20468,1.20463,1,3
2015.01.02 11:52:44.895,1.2047,1.20466,3.56,1
2015.01.02 11:52:45.451,1.2047,1.20465,2.06,1.1
2015.01.02 11:52:45.978,1.2047,1.20465,2.06,1.1
2015.01.02 11:52:49.171,1.2047,1.20466,1.31,1
2015.01.02 11:52:49.974,1.20471,1.20466,1.62,1
2015.01.02 11:52:54.784,1.20468,1.20464,1,2.62
2015.01.02 11:52:55.138,1.20469,1.20467,1,2.25
2015.01.02 11:52:55.240,1.2047,1.20468,1,1
2015.01.02 11:52:55.594,1.20471,1.20466,1.87,1.5
2015.01.02 11:52:57.505,1.20471,1.20468,1.12,2.62
2015.01.02 11:52:57.606,1.20473,1.2047,1.1,1
2015.01.02 11:52:58.111,1.20474,1.20469,2.25,2.44
2015.01.02 11:52:58.616,1.20473,1.20469,1,1
2015.01.02 11:52:59.130,1.20473,1.20468,1.5,2.44
2015.01.02 11:52:59.885,1.20473,1.20469,1.5,2.1
2015.01.02 11:52:59.936,1.20473,1.20471,1.12,1
2015.01.02 11:53:00.091,1.20475,1.20472,1.5,3.15
2015.01.02 11:53:00.598,1.20475,1.20472,1,2.4
2015.01.02 11:53:01.595,1.20476,1.20472,2.62,1.12
2015.01.02 11:53:01.848,1.20478,1.20474,3.19,1
2015.01.02 11:53:02.615,1.20478,1.20475,1,1
2015.01.02 11:53:07.140,1.20478,1.20473,2.44,3.07
2015.01.02 11:53:07.594,1.20478,1.20473,3.94,1.12
2015.01.02 11:53:09.537,1.20476,1.20474,1,1
2015.01.02 11:53:11.746,1.20478,1.20474,2.44,1
2015.01.02 11:53:12.151,1.20479,1.20475,2.89,1
2015.01.02 11:53:12.656,1.2048,1.20476,4.61,1
2015.01.02 11:53:12.808,1.2048,1.20478,1.42,1
2015.01.02 11:53:13.313,1.20481,1.20477,2.81,3.82
2015.01.02 11:53:13.819,1.20481,1.20478,1.31,1
2015.01.02 11:53:14.354,1.20481,1.20477,2.81,1
2015.01.02 11:53:14.860,1.2048,1.20476,2.06,1.1
2015.01.02 11:53:15.380,1.20479,1.20475,1,3.07
2015.01.02 11:53:16.866,1.20479,1.20477,1,1.72
2015.01.02 11:53:17.069,1.20485,1.20481,10.87,1
2015.01.02 11:53:17.574,1.20485,1.20482,4.5,1.5
2015.01.02 11:53:17.676,1.20486,1.20482,1,2.44
2015.01.02 11:53:17.777,1.20488,1.20484,3.41,1
2015.01.02 11:53:19.054,1.20488,1.20484,1.12,3
2015.01.02 11:53:19.458,1.20486,1.20484,1,1
2015.01.02 11:53:19.963,1.20485,1.20483,1,2.32
2015.01.02 11:53:21.554,1.20484,1.20482,1.12,3
2015.01.02 11:53:21.757,1.2048,1.20478,1,3.3
2015.01.02 11:53:22.010,1.20479,1.20477,1,1.5
2015.01.02 11:53:22.516,1.20479,1.20477,1,1
2015.01.02 11:53:24.472,1.20478,1.20476,1.12,1
2015.01.02 11:53:24.977,1.20478,1.20475,1.12,2.25
2015.01.02 11:53:26.426,1.20478,1.20476,1.12,1
2015.01.02 11:53:26.930,1.20478,1.20475,1.12,3
2015.01.02 11:53:31.956,1.20476,1.20475,1,1.5
2015.01.02 11:53:32.259,1.2047,1.20469,1.5,3.6
2015.01.02 11:53:32.360,1.20472,1.20469,1,2.1
2015.01.02 11:53:32.462,1.20473,1.20472,1.12,1
2015.01.02 11:53:32.664,1.20475,1.20471,1,5.66
2015.01.02 11:53:33.170,1.20474,1.20471,1,2.85
2015.01.02 11:53:36.831,1.20473,1.20471,1,1
2015.01.02 11:53:37.351,1.20474,1.20471,1,1
2015.01.02 11:53:41.198,1.20476,1.20471,3.94,1.5
2015.01.02 11:53:41.249,1.20476,1.20474,2.25,1
2015.01.02 11:53:41.754,1.20478,1.20474,1.37,2.25
2015.01.02 11:53:43.418,1.20477,1.20474,1.72,2.25
2015.01.02 11:53:43.883,1.20473,1.2047,1,2.14
2015.01.02 11:53:43.934,1.20472,1.2047,1,1
2015.01.02 11:53:44.439,1.20472,1.20469,1,1
2015.01.02 11:53:44.844,1.20472,1.20471,1,2.1
2015.01.02 11:53:45.148,1.20485,1.20483,2.7,1.5
2015.01.02 11:53:45.199,1.20485,1.20483,1.5,2.25
2015.01.02 11:53:45.301,1.20488,1.20485,1.87,1.12
2015.01.02 11:53:45.604,1.2049,1.20485,4.31,3.26
2015.01.02 11:53:45.807,1.2049,1.20485,3.56,2.25
2015.01.02 11:53:45.908,1.2049,1.20487,1.12,1.37
2015.01.02 11:53:46.110,1.20491,1.20486,1.5,1.95
2015.01.02 11:53:46.161,1.20492,1.20489,2.51,1
2015.01.02 11:53:46.313,1.20493,1.20489,3.56,1.35
2015.01.02 11:53:46.887,1.20491,1.20488,1,1.5
2015.01.02 11:53:48.560,1.2049,1.20488,1,1
2015.01.02 11:53:49.015,1.20489,1.20486,1,2.25
2015.01.02 11:53:49.811,1.20489,1.20486,1.5,1.5
2015.01.02 11:53:52.496,1.2049,1.20486,2.62,3.79
2015.01.02 11:53:52.750,1.20497,1.20496,1,1
2015.01.02 11:53:52.851,1.20499,1.20497,1.5,1
2015.01.02 11:53:52.952,1.20501,1.20497,1,1
2015.01.02 11:53:53.054,1.20501,1.20498,1,1.37
2015.01.02 11:53:53.559,1.205,1.20498,1,1
2015.01.02 11:53:53.761,1.20502,1.20499,1.5,1
2015.01.02 11:53:54.267,1.20503,1.205,1,1
2015.01.02 11:53:54.974,1.20503,1.205,1.1,1.46
2015.01.02 11:53:55.126,1.20498,1.20497,1.5,1.1
2015.01.02 11:53:55.228,1.20498,1.20494,1.5,1.87
2015.01.02 11:53:55.278,1.20498,1.20496,1.5,1
2015.01.02 11:53:55.380,1.205,1.20496,3.56,1
2015.01.02 11:53:55.935,1.205,1.20495,3.56,1.5
2015.01.02 11:53:59.892,1.205,1.20496,3.07,1.5
2015.01.02 11:54:00.045,1.20502,1.205,1,2.62
2015.01.02 11:54:00.449,1.20505,1.20503,2.06,1
2015.01.02 11:54:00.989,1.20505,1.20504,1,1
2015.01.02 11:54:01.645,1.20503,1.20502,1,1.12
2015.01.02 11:54:02.200,1.20505,1.20503,1,1.5
2015.01.02 11:54:02.302,1.20505,1.20503,1.5,3.75
2015.01.02 11:54:05.147,1.20505,1.20501,1.87,2.7
2015.01.02 11:54:05.652,1.20505,1.20501,1.5,1.57
2015.01.02 11:54:06.183,1.20505,1.20502,1.5,1
2015.01.02 11:54:07.435,1.20505,1.20501,1.95,2.32
2015.01.02 11:54:07.889,1.20505,1.20503,1.95,1
2015.01.02 11:54:08.196,1.20512,1.20509,4.57,1
2015.01.02 11:54:08.247,1.20512,1.20509,6.07,1
2015.01.02 11:54:08.904,1.20511,1.20509,1,1
2015.01.02 11:54:09.409,1.20511,1.20509,1.41,1
2015.01.02 11:54:10.539,1.20511,1.20508,1.41,1
2015.01.02 11:54:11.062,1.2051,1.20507,6.04,1.5
2015.01.02 11:54:11.113,1.2051,1.20505,8.29,3.64
2015.01.02 11:54:11.265,1.20508,1.20505,1,1.25
2015.01.02 11:54:11.669,1.20508,1.20503,4.5,1.5
2015.01.02 11:54:11.770,1.20507,1.20503,1.5,1
2015.01.02 11:54:12.073,1.20504,1.20502,1,1
2015.01.02 11:54:12.377,1.20505,1.20501,1.75,1.5
2015.01.02 11:54:12.767,1.205,1.20497,2.25,1.1
2015.01.02 11:54:13.273,1.20497,1.20496,1,2.25
2015.01.02 11:54:13.779,1.20498,1.20496,1,1
2015.01.02 11:54:15.572,1.20498,1.20497,1,1
2015.01.02 11:54:15.623,1.205,1.20497,4.12,1
2015.01.02 11:54:15.926,1.20501,1.20499,1,1
2015.01.02 11:54:15.977,1.20501,1.20499,1,1.5
2015.01.02 11:54:16.382,1.20503,1.20501,1,1
2015.01.02 11:54:17.708,1.20501,1.20499,1,2.25
2015.01.02 11:54:17.809,1.20503,1.20499,1,1.5
2015.01.02 11:54:18.635,1.20503,1.205,1,1
2015.01.02 11:54:18.788,1.20503,1.20502,1,1
2015.01.02 11:54:19.307,1.20505,1.20502,1,1
2015.01.02 11:54:19.814,1.20504,1.20502,1,1
2015.01.02 11:54:20.319,1.20505,1.20503,1,1
2015.01.02 11:54:24.048,1.20506,1.20503,2.62,1
2015.01.02 11:54:29.670,1.20506,1.20504,5.25,1
2015.01.02 11:54:36.090,1.20506,1.20504,5.81,1
2015.01.02 11:54:37.530,1.20503,1.20501,1,1.37
2015.01.02 11:54:37.733,1.20503,1.20501,1,1
2015.01.02 11:54:37.834,1.20504,1.20502,1,1
2015.01.02 11:54:38.139,1.20506,1.20502,3,2.06
2015.01.02 11:54:38.594,1.20504,1.20501,1,1
2015.01.02 11:54:39.099,1.20503,1.20501,1,1
2015.01.02 11:54:39.700,1.20504,1.20501,1.5,1
2015.01.02 11:54:40.005,1.20503,1.20501,1.87,1
2015.01.02 11:54:40.663,1.20501,1.20499,1.5,1
2015.01.02 11:54:41.478,1.205,1.20496,1,2.44
2015.01.02 11:54:41.988,1.20501,1.20496,1.5,2.69
2015.01.02 11:54:43.045,1.20501,1.20499,1,2.25
2015.01.02 11:54:43.349,1.20503,1.205,1,1.5
2015.01.02 11:54:43.451,1.20505,1.20502,1.87,3
2015.01.02 11:54:43.602,1.20507,1.20502,1,8.44
2015.01.02 11:54:43.653,1.20508,1.20503,1,3.75
2015.01.02 11:54:50.121,1.20508,1.20503,1,7.19
2015.01.02 11:54:51.022,1.20508,1.20503,1,7.19
2015.01.02 11:54:53.123,1.20507,1.20503,1,5.69
2015.01.02 11:54:53.630,1.20506,1.20502,1.37,1.37
2015.01.02 11:54:54.135,1.20504,1.205,1.87,1.5
2015.01.02 11:54:54.640,1.20505,1.20501,4.12,2.29
2015.01.02 11:54:55.180,1.20503,1.205,1,2.14
2015.01.02 11:54:55.686,1.20503,1.20499,3.37,1.69
2015.01.02 11:54:56.192,1.20504,1.20499,1.5,3.04
2015.01.02 11:54:56.734,1.20504,1.20502,2.25,1
2015.01.02 11:54:57.194,1.20502,1.205,1,1.16
2015.01.02 11:54:57.295,1.20502,1.20501,1,1
2015.01.02 11:54:57.548,1.205,1.20498,1,1
2015.01.02 11:54:57.852,1.205,1.20495,2.25,1.87
2015.01.02 11:54:57.953,1.20501,1.20498,5.25,1
2015.01.02 11:54:58.700,1.20499,1.20497,1,1
2015.01.02 11:55:00.967,1.205,1.20497,1,1
2015.01.02 11:55:02.031,1.20501,1.20497,3,1
2015.01.02 11:55:03.089,1.205,1.20497,1,1
2015.01.02 11:55:04.223,1.20499,1.20496,1,1.5
2015.01.02 11:55:05.334,1.20498,1.20496,1,1
2015.01.02 11:55:05.436,1.20498,1.20494,1.5,1.57
2015.01.02 11:55:05.935,1.20498,1.20496,1.5,1
2015.01.02 11:55:06.443,1.20499,1.20497,3,1
2015.01.02 11:55:06.962,1.20499,1.20496,2.25,2.25
2015.01.02 11:55:07.839,1.20499,1.20497,2.25,1
2015.01.02 11:55:08.142,1.205,1.20497,1.87,1
2015.01.02 11:55:16.633,1.205,1.20498,3,1
2015.01.02 11:55:18.175,1.205,1.20498,2.25,1
2015.01.02 11:55:18.379,1.2051,1.20509,1.1,1
2015.01.02 11:55:18.430,1.2051,1.20507,1.1,2.62
2015.01.02 11:55:18.532,1.20512,1.2051,2.25,1
2015.01.02 11:55:18.812,1.20518,1.20513,3.82,2.1
2015.01.02 11:55:20.614,1.20517,1.20514,1,1
2015.01.02 11:55:25.812,1.20518,1.20514,2.7,1
2015.01.02 11:55:26.597,1.20518,1.20514,2.7,1.71
2015.01.02 11:55:28.858,1.20518,1.20514,2.7,1.46
2015.01.02 11:55:29.365,1.20518,1.20514,2.7,1.71
2015.01.02 11:55:30.275,1.20518,1.20514,2.7,1.46
2015.01.02 11:55:30.782,1.20518,1.20514,2.7,1.71
2015.01.02 11:55:31.339,1.20518,1.20514,2.7,1
2015.01.02 11:55:33.426,1.20517,1.20514,1,1
2015.01.02 11:55:34.768,1.20518,1.20514,2.89,1
2015.01.02 11:55:35.769,1.20517,1.20514,1,1
2015.01.02 11:55:39.290,1.20517,1.20514,1,3.71
2015.01.02 11:55:40.402,1.20517,1.20514,1,2.96
2015.01.02 11:55:40.914,1.20518,1.20514,1.87,3.71
2015.01.02 11:55:41.834,1.20518,1.20514,1.87,3.71
2015.01.02 11:55:42.338,1.20518,1.20514,2.25,3.71
2015.01.02 11:55:46.559,1.20519,1.20515,1.37,1.46
2015.01.02 11:55:47.889,1.2052,1.20515,5.51,2.21
2015.01.02 11:55:52.276,1.2052,1.20518,5.51,1.12
2015.01.02 11:55:52.479,1.20524,1.20523,1,1.5
2015.01.02 11:55:52.682,1.20527,1.20524,1.37,6
2015.01.02 11:55:52.733,1.20529,1.20525,2.06,1.5
2015.01.02 11:55:53.239,1.2053,1.20525,5.06,4.2
2015.01.02 11:55:53.744,1.2053,1.20526,5.06,1
2015.01.02 11:55:56.157,1.20528,1.20525,1,4.12
2015.01.02 11:55:56.709,1.20528,1.20526,1,1
2015.01.02 11:55:57.311,1.20528,1.20525,1,4.12
2015.01.02 11:55:57.835,1.20529,1.20526,1.12,1
2015.01.02 11:55:58.765,1.2053,1.20528,1.12,1
2015.01.02 11:55:59.069,1.20536,1.20534,1.87,2.25
2015.01.02 11:55:59.121,1.20537,1.20535,1.1,1
2015.01.02 11:55:59.273,1.20539,1.20536,1,1
2015.01.02 11:55:59.778,1.20539,1.20537,1.5,1
2015.01.02 11:56:00.637,1.20537,1.20534,3.25,3.82
2015.01.02 11:56:00.840,1.20535,1.20531,5.44,1.5
2015.01.02 11:56:00.891,1.20533,1.20531,1,1.5
2015.01.02 11:56:01.396,1.20533,1.20529,1.39,3.75
2015.01.02 11:56:02.081,1.20532,1.2053,1,1.5
2015.01.02 11:56:02.183,1.2053,1.20529,1,1
2015.01.02 11:56:02.235,1.20527,1.20525,1,4.8
2015.01.02 11:56:02.288,1.20524,1.20523,1,11.92
2015.01.02 11:56:02.339,1.20524,1.20522,1,1
2015.01.02 11:56:02.491,1.20523,1.2052,1.57,2.25
2015.01.02 11:56:02.744,1.20521,1.2052,1,1
2015.01.02 11:56:03.273,1.2052,1.20516,1,1.5
2015.01.02 11:56:03.923,1.20521,1.20519,2.51,1
2015.01.02 11:56:04.802,1.2052,1.20516,1.5,1.5
2015.01.02 11:56:05.340,1.20521,1.20519,2.32,1
2015.01.02 11:56:07.426,1.2052,1.20517,2.62,1.5
2015.01.02 11:56:07.931,1.20519,1.20517,1,1.5
2015.01.02 11:56:11.216,1.2052,1.20518,2.62,1
2015.01.02 11:56:17.099,1.2052,1.20519,2.25,1.5
2015.01.02 11:56:17.352,1.20527,1.20525,1.1,1
2015.01.02 11:56:17.807,1.2053,1.20526,3.19,1.37
2015.01.02 11:56:17.858,1.2053,1.20527,1.39,1
2015.01.02 11:56:21.533,1.20532,1.20528,3.56,1
2015.01.02 11:56:22.503,1.20532,1.20528,2.25,1
2015.01.02 11:56:24.188,1.20532,1.20528,1.87,1.37
2015.01.02 11:56:24.493,1.20536,1.20533,2.81,1.37
2015.01.02 11:56:24.848,1.20535,1.20532,2.25,1
2015.01.02 11:56:24.899,1.20535,1.20532,3.75,1
2015.01.02 11:56:25.354,1.20535,1.2053,9.19,1
2015.01.02 11:56:25.965,1.20533,1.20529,1.12,1
2015.01.02 11:56:26.487,1.20532,1.20527,1.5,2.25
2015.01.02 11:56:27.122,1.20531,1.20527,1.37,1.87
2015.01.02 11:56:27.376,1.2053,1.20525,3.64,1.5
2015.01.02 11:56:27.922,1.2053,1.20526,1.69,1
2015.01.02 11:56:36.829,1.20529,1.20526,1,1
2015.01.02 11:56:36.880,1.20527,1.20526,1,1
2015.01.02 11:56:37.184,1.20524,1.20522,1.5,1.87
2015.01.02 11:56:41.732,1.20524,1.20522,1.5,1.12
2015.01.02 11:56:42.271,1.20524,1.20521,1.5,1.37
2015.01.02 11:56:45.637,1.20525,1.20524,1.87,1.12
2015.01.02 11:56:45.688,1.20527,1.20524,1.1,1.12
2015.01.02 11:56:45.789,1.20529,1.20525,1.12,1
2015.01.02 11:56:46.294,1.20529,1.20524,1.12,2.14
2015.01.02 11:56:55.369,1.20526,1.20524,1,2.06
2015.01.02 11:56:55.675,1.20525,1.2052,6.37,4.69
2015.01.02 11:56:56.132,1.20525,1.20524,3.82,2.25
2015.01.02 11:56:56.233,1.2053,1.20528,1,1.5
2015.01.02 11:56:56.385,1.20534,1.20529,2.51,2.25
2015.01.02 11:56:56.639,1.20534,1.20532,1.5,1
2015.01.02 11:56:56.842,1.20535,1.2053,7.24,2.32
2015.01.02 11:56:57.499,1.20533,1.20531,1,1
2015.01.02 11:56:57.550,1.20535,1.20533,1.42,1.12
2015.01.02 11:56:57.651,1.20538,1.20535,1.87,1
2015.01.02 11:56:57.702,1.20538,1.20535,1.1,1
2015.01.02 11:57:03.033,1.20538,1.20537,1,1
2015.01.02 11:57:05.421,1.20541,1.20538,3.94,1
2015.01.02 11:57:05.676,1.2054,1.20538,1,1
2015.01.02 11:57:09.291,1.20541,1.20539,1,1
2015.01.02 11:57:14.063,1.20542,1.2054,1.12,1
2015.01.02 11:57:14.568,1.20542,1.2054,1.12,1
2015.01.02 11:57:15.073,1.20542,1.2054,1.12,1
2015.01.02 11:57:18.642,1.20542,1.20539,1.12,1
2015.01.02 11:57:23.373,1.20541,1.20539,3,1
2015.01.02 11:57:24.349,1.2054,1.20538,1,1
2015.01.02 11:57:24.855,1.2054,1.20537,3.75,1.12
2015.01.02 11:57:25.240,1.2054,1.20535,5.25,3.56
2015.01.02 11:57:25.770,1.20539,1.20535,1,2.44
2015.01.02 11:57:26.276,1.20538,1.20534,1,1.76
2015.01.02 11:57:28.066,1.20538,1.20535,1,1
2015.01.02 11:57:28.319,1.2054,1.20538,2.62,1
2015.01.02 11:57:28.370,1.20542,1.20538,5.44,1.5
2015.01.02 11:57:28.774,1.20541,1.20538,2.44,1
2015.01.02 11:57:29.119,1.2054,1.20538,1,1.5
2015.01.02 11:57:29.523,1.20542,1.20538,3.07,2.5
2015.01.02 11:57:29.826,1.2054,1.20538,1.12,1.5
2015.01.02 11:57:30.281,1.20542,1.20538,1.1,4.5
2015.01.02 11:57:30.786,1.20542,1.20538,1.1,5.87
2015.01.02 11:57:36.997,1.20542,1.20539,1.57,1
2015.01.02 11:57:37.503,1.20541,1.20539,4.5,1
2015.01.02 11:57:38.023,1.20542,1.2054,1,1
